URL,Category,Type of ad,Reference,Make,Model,Status,Power,Front Tire Dimension,Front Tire Wear,Rear Tire Wear,Spare Parts Availability,Price (excl. VAT),Displayed Price,Reference Price,Reference Currency,VAT Info,Dealer,Location,Phone Number,Comments
https://www.agriaffaires.co.uk/used/farm-tractor/44091716/massey-ferguson-6712s-d4.html,Farm Tractors,For sale / Offers,31083044,Massey Ferguson,6712S D4,Used - very good condition,120,440/65R28,50%,50%,N/A,,"45,000
                            
                                    45,000 ££ ",45000,GBP,,Carrs Billington Agricultre (Sales) Ltd,"Mr.
                Stuart PRINGLE",deadb678982b08dcf0fb0220c02e6eaKCs0NCkgMTIyODU1MjYxMQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/44635563/massey-ferguson-7718-dyna-6-efficient.html,Farm Tractors,For sale / Offers,61083723,Massey Ferguson,7718 DYNA 6 EFFICIENT,Used - very good condition,180,540/65/R28,20%,30%,N/A,,"63,000
                            
                                    63,000 ££ ",63000,GBP,,Carrs Billington Agriculture,"Mr.
                Stuart PRINGLE",deadb678982b08dcf0fb0220c02e6eaKCs0NCkgMTIyODU1MjYxMQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/45087831/john-deere-6215r.html,Farm Tractors,For sale / Offers,,John Deere,6215R,Used - Not indicated,215,650/65R42 600/65R28.,N/A,N/A,N/A,,"129,950
                            
                                    129,950 ££ ",129950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45145381/john-deere-6215r.html,Farm Tractors,For sale / Offers,,John Deere,6215R,Used - Not indicated,215,VF600/65R28 VF650/65R42,N/A,N/A,N/A,,"68,750
                            
                                    68,750 ££ ",68750,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44916089/new-holland-t5-130.html,Farm Tractors,For sale / Offers,,New Holland,T5.130,Used - Not indicated,120,480/65R28 600/65R38,N/A,N/A,N/A,,"59,950
                            
                                    59,950 ££ ",59950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45172484/john-deere-6r-155.html,Farm Tractors,For sale / Offers,,John Deere,6R 155,Used - Not indicated,155,VF600/65R28 VF650/65R42,N/A,N/A,N/A,,"117,500
                            
                                    117,500 ££ ",117500,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45176766/new-holland-ts100a.html,Farm Tractors,For sale / Offers,,New Holland,TS100A,Used - good condition,,380/85R24,30%,70%,N/A,,"23,950
                            
                                    23,950 ££ ",23950,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/45170585/deutz-fahr-agrostar-6-81.html,Farm Tractors,For sale / Offers,,Deutz-Fahr,AGROSTAR 6.81,Used - good condition,,480/70R34,80%,65%,N/A,,"  ",,,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/45157029/mc-cormick-x7-670.html,Farm Tractors,For sale / Offers,,Mc Cormick,X7.670,Used - good condition,,540/65R30,90%,80%,N/A,,"33,500
                            
                                    33,500 ££ ",33500,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/45143809/massey-ferguson-6499-dyna-6.html,Farm Tractors,For sale / Offers,,Massey Ferguson,6499 DYNA 6,Used - good condition,,540/65R30,25%,70%,N/A,,"26,750
                            
                                    26,750 ££ ",26750,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/45091485/international-956-xl.html,Farm Tractors,For sale / Offers,,International,956 XL,Used - very good condition,,,85%,90%,N/A,,"  ",,,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/45073105/john-deere-7530-premium.html,Farm Tractors,For sale / Offers,,John Deere,7530 PREMIUM,Used - good condition,,600/65R28,50%,40%,N/A,,"  ",,,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/45064812/john-deere-8530.html,Farm Tractors,For sale / Offers,,John Deere,8530,Used - good condition,,600/70R30,80%,80%,N/A,,"69,950
                            
                                    69,950 ££ ",69950,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/44971196/new-holland-t7030.html,Farm Tractors,For sale / Offers,,New Holland,T7030,Used - good condition,,540/65R30,80%,85%,N/A,,"41,500
                            
                                    41,500 ££ ",41500,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/44918571/john-deere-7530-premium.html,Farm Tractors,For sale / Offers,,John Deere,7530 PREMIUM,Used - good condition,,600/65R28,20%,20%,N/A,,"33,950
                            
                                    33,950 ££ ",33950,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/44901118/john-deere-6210r.html,Farm Tractors,For sale / Offers,,John Deere,6210R,Used - good condition,,540/65R30,45%,70%,N/A,,"59,950
                            
                                    59,950 ££ ",59950,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/44893458/david-brown-1490.html,Farm Tractors,For sale / Offers,,David Brown,1490,Used - good condition,,11L-15,70%,80%,N/A,,"6,850
                            
                                    6,850 ££ ",6850,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/44892528/john-deere-7530-premium.html,Farm Tractors,For sale / Offers,,John Deere,7530 PREMIUM,Used - very good condition,,540/65R30,50%,70%,N/A,,"59,500
                            
                                    59,500 ££ ",59500,GBP,,G.M. STEPHENSON,"United Kingdom, Yorkshire and the Humber",d65312d189379444e3624fdbbcf4a7bKCs0NCkgMTcyMzg5MTQ4Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/44964689/john-deere-6250r.html,Farm Tractors,For sale / Offers,150109867056,John Deere,6250R,Used - Not indicated,250,,N/A,N/A,N/A,,"129,500
                            
                                    129,500 ££ ",129500,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44912689/john-deere-6115rc.html,Farm Tractors,For sale / Offers,,John Deere,6115RC,Used - very good condition,115,380/85 R24,100% (New tyre),85%,N/A,,"44,000
                            
                                    44,000 ££ ",44000,GBP,,Mitchams/TGM Agricultural Machinery,"Mr.
                Thomas Mitcham",ff23e62316628beeefc6e5eb9207bf4KCs0NCkgMDc3MTk0MDM0NDY=,
https://www.agriaffaires.co.uk/used/farm-tractor/45083725/john-deere-6r-155.html,Farm Tractors,For sale / Offers,,John Deere,6R 155,Used - Not indicated,155,520/85R38 420/85R30,N/A,N/A,N/A,,"97,850
                            
                                    97,850 ££ ",97850,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44002285/john-deere-1026r.html,Farm Tractors,For sale / Offers,5912,John Deere,1026R,Used - Not indicated,,,N/A,N/A,N/A,,"15,000
                            
                                    15,000 ££ ",15000,GBP,,LBG MACHINERY,"Mr.
                Sales Department",01bbe80974140e51d8254eeb76e2409KCs0NCkgMTc4NzIxMTcwMQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/44786387/john-deere-8rx410.html,Farm Tractors,For sale / Offers,81088470,John Deere,8RX410,Used - Not indicated,410,,N/A,N/A,N/A,,"382,000
                            
                                    382,000 ££ ",382000,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/43896477/case-ih-vestrum-cvx130.html,Farm Tractors,For sale / Offers,21005317,Case IH,Vestrum CVX130,Used - very good condition,140,420/70R28,100% (New tyre),100% (New tyre),N/A,,"49,950
                            
                                    49,950 ££ ",49950,GBP,,James Pryce Tractors Ltd,Andy PRYCE,cb4b6ac07be8d8ea85780da77172a3eKCs0NCkgMDE4ODQyNTc1NDQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44814668/new-holland-t5-105-utility.html,Farm Tractors,For sale / Offers,12016568,New Holland,T5.105 Utility,Used - very good condition,105,,10%,10%,N/A,,"39,950
                            
                                    39,950 ££ ",39950,GBP,,F BUGLER Ltd,"Mr.
                Mark Vickery",9f4fd21c5efb93273f9a5ea8b8a44cdKCs0NCkgMDczNzUwNTU4OTE=,
https://www.agriaffaires.co.uk/used/farm-tractor/44942069/john-deere-6215r.html,Farm Tractors,For sale / Offers,A1098711,John Deere,6215R,Used - good condition,215,,N/A,N/A,N/A,,"69,750
                            
                                    69,750 ££ ",69750,GBP,,DOUBLEDAY GROUP,"Mr.
                Ashley Ashley Brighton 07769226685",624216a9a6305d9393f9a1dbac3bb19KCs0NCkgMDE0MDY1NDAyNjE=,
https://www.agriaffaires.co.uk/used/farm-tractor/45112719/john-deere-6r155.html,Farm Tractors,For sale / Offers,11088889,John Deere,6R155,Used - Not indicated,155,,N/A,N/A,N/A,,"117,500
                            
                                    117,500 ££ ",117500,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/45109434/john-deere-6155r.html,Farm Tractors,For sale / Offers,,John Deere,6155R,Used - Not indicated,155,600/65R28 710/70R38,N/A,N/A,N/A,,"99,950
                            
                                    99,950 ££ ",99950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44983878/john-deere-6155r.html,Farm Tractors,For sale / Offers,B1072516,John Deere,6155R,Used - good condition,155,540/65R28,70%,75%,N/A,,"132,500
                            
                                    132,500 ££ ",132500,GBP,,Tuckwells,"Mr.
                Harry Durrant",fe207fb875c123e1c1c39a64210a86eKCs0NCkgMDE3OTU4NDMyNTA=,
https://www.agriaffaires.co.uk/used/farm-tractor/44818986/john-deere-6250r.html,Farm Tractors,For sale / Offers,,John Deere,6250R,Used - Not indicated,250,600/70R30 710/70R42,N/A,N/A,N/A,,"81,750
                            
                                    81,750 ££ ",81750,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44676377/new-holland-t7-210-range-command.html,Farm Tractors,For sale / Offers,22014484,New Holland,T7.210 RANGE COMMAND,Used - very good condition,165,28,50%,50%,N/A,,"77,950
                            
                                    77,950 ££ ",77950,GBP,,F BUGLER Ltd,"Mr.
                Jerry Martin",74a6f9e49ce792d6c4208a11b4127b6KCs0NCkgMDEyOTczNDMxOQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/45025512/john-deere-6215r.html,Farm Tractors,For sale / Offers,,John Deere,6215R,Used - Not indicated,215,,N/A,N/A,N/A,,"79,950
                            
                                    79,950 ££ ",79950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45080269/john-deere-6155r.html,Farm Tractors,For sale / Offers,,John Deere,6155R,Used - Not indicated,155,520/85R38 480/70R28,N/A,N/A,N/A,,"65,750
                            
                                    65,750 ££ ",65750,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45169541/john-deere-7260r.html,Farm Tractors,For sale / Offers,,John Deere,7260R,Used - Not indicated,260,710/70R42 600/70R30,N/A,N/A,N/A,,"  ",,,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44441432/new-holland-t7-210-power-command-sidewinder.html,Farm Tractors,For sale / Offers,32014936,New Holland,T7.210 POWER COMMAND sidewinder,Used - very good condition,165,30,20%,35%,N/A,,"54,950
                            
                                    54,950 ££ ",54950,GBP,,F BUGLER Ltd,"United Kingdom, South West England",d3fc6753902358f87bfaf822267d4feKCs0NCkgMTkzNTg1MDQyNg==,
https://www.agriaffaires.co.uk/used/farm-tractor/44771233/john-deere-8rx370.html,Farm Tractors,For sale / Offers,11085311,John Deere,8RX370,Used - very good condition,370,,N/A,N/A,N/A,,"280,000
                            
                                    280,000 ££ ",280000,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/44990239/john-deere-6145m.html,Farm Tractors,For sale / Offers,,John Deere,6145M,Used - Not indicated,145,420/85R24 460/85R38,N/A,N/A,N/A,,"76,750
                            
                                    76,750 ££ ",76750,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/43731522/john-deere-6120m.html,Farm Tractors,For sale / Offers,41041171,John Deere,6120M,Used - Not indicated,,,N/A,N/A,N/A,,"69,995
                            
                                    69,995 ££ ",69995,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44910552/john-deere-6215r.html,Farm Tractors,For sale / Offers,,John Deere,6215R,Used - Not indicated,215,600/70R28 710/70R42,N/A,N/A,N/A,,"79,950
                            
                                    79,950 ££ ",79950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44573939/john-deere-6215r.html,Farm Tractors,For sale / Offers,,John Deere,6215R,Used - Not indicated,215,600/65R24 650/65R42,N/A,N/A,N/A,,"109,950
                            
                                    109,950 ££ ",109950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44911412/john-deere-6250r-dg08.html,Farm Tractors,For sale / Offers,B1023308,John Deere,6250R *DG08*,Used - very good condition,250,,N/A,N/A,N/A,,"115,000
                            
                                    115,000 ££ ",115000,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/45195729/john-deere-5090gv.html,Farm Tractors,For sale / Offers,,John Deere,5090GV,Used - Not indicated,90,320/85R24 260/70R16,N/A,N/A,N/A,,"29,950
                            
                                    29,950 ££ ",29950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44736369/john-deere-7r-310.html,Farm Tractors,For sale / Offers,,John Deere,7R 310,Used - Not indicated,310,600/70R30 710/70R42,N/A,N/A,N/A,,"  ",,,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
